URL,Version,Status,OIDs,Name,Title,Descriptino,Uses,Used,Sources
http://cts.nlm.nih.gov/fhir/ValueSet/2.16.840.1.113762.1.4.1267.24,20241105,active,"2.16.840.1.113762.1.4.1267.24",SpecimenConditionSCT,Specimen Condition SCT,"This Specimen Condition SCT value set is an enumerated list created by the HL7 Orders and Observation WG’s lab subgroup to complement, without overlapping, the HL7 Specimen Condition value set (http://terminology.hl7.org/ValueSet/v2-0493). It is designed for use with the FHIR R4 Specimen Resource (https://hl7.org/fhir/R4/specimen.html), which has an extensible binding to the HL7 Specimen Condition value set. It can be used elsewhere and will be used in C-CDA. CAVEAT: 20 Additional codes will be added to this set (keeping the same scope) after the next publication of SCT in March 2025","ValueSet/us-core-specimen-condition","SCT"
http://cts.nlm.nih.gov/fhir/ValueSet/2.16.840.1.113762.1.4.1267.25,20250419,active,"2.16.840.1.113762.1.4.1267.25",DetailedRaceIncludingAbsenceReasons,Detailed race including absence reasons.,"This value set is based on the US Core Detailed Race value set (http://hl7.org/fhir/us/core/ValueSet/detailed-race) but assigned a new OID due to its slightly different scope. It includes the CDCREC code 2131-1 (Other Race) in place of the HL7 nullFlavor code ""OTH"" (Other)","StructureDefinition/us-core-race",
http://cts.nlm.nih.gov/fhir/ValueSet/2.16.840.1.113762.1.4.1267.3,20240217,active,"2.16.840.1.113762.1.4.1267.3",SmokingStatusComprehensive,Smoking status comprehensive,"","StructureDefinition/us-core-smokingstatus","SCT"
http://cts.nlm.nih.gov/fhir/ValueSet/2.16.840.1.113762.1.4.1267.31,20250516,active,"2.16.840.1.113762.1.4.1267.31",HealthcareServiceLocationTypeCombined,Healthcare Service Location Type Combined,"This value set consolidates encounter type codes from the two code systems permitted by USCDI for representing encounter location, as specified in USCDI v5.(https://www.healthit.gov/isp/taxonomy/term/1336/uscdi-v5)","StructureDefinition/us-core-location",
http://cts.nlm.nih.gov/fhir/ValueSet/2.16.840.1.113762.1.4.1267.6,20240222,active,"2.16.840.1.113762.1.4.1267.6",SmokingStatusType,Smoking Status Type,"","StructureDefinition/us-core-smokingstatus",
http://cts.nlm.nih.gov/fhir/ValueSet/2.16.840.1.113883.11.20.9.69.4,20250402,active,"2.16.840.1.113883.11.20.9.69.4",AdvanceHealthcareDirectiveCategoriesLOINC,Advance Healthcare Directive Categories LOINC,"","StructureDefinition/us-core-adi-documentreference","LOINC"
http://cts.nlm.nih.gov/fhir/ValueSet/2.16.840.1.113883.3.88.12.80.62,20240322,active,"2.16.840.1.113883.3.88.12.80.62",VitalSignResultType,Vital Sign Result Type,"","StructureDefinition/us-core-vital-signs","LOINC"
http://cts.nlm.nih.gov/fhir/ValueSet/2.16.840.1.113883.4.642.2.575,20250419,active,"2.16.840.1.113883.4.642.2.575",RaceCategories,Race Categories,"The HL7 OID used in the US Core Implementation Guide value set (http://hl7.org/fhir/us/core/ValueSet/omb-ethnicity-category) has been retained here, as the value set content is identical. However, the preferred reference is now the VSAC-hosted version, since both US Core and C-CDA will reference this set going forward","StructureDefinition/us-core-race",
http://cts.nlm.nih.gov/fhir/ValueSet/2.16.840.1.113883.4.642.40.2.48.1,20250419,active,"2.16.840.1.113883.4.642.40.2.48.1",DetailedEthnicityIncludingAbsenceReasons,Detailed Ethnicity Including Absence Reasons,"This value set was replicated from US Core's Detailed Ethnicity Set (http://hl7.org/fhir/us/core/ValueSet/detailed-ethnicity) and reuses the HL7 provided OID as it retains the same scope.","StructureDefinition/us-core-ethnicity",
http://cts.nlm.nih.gov/fhir/ValueSet/2.16.840.1.113883.4.642.40.2.48.3,20250419,active,"2.16.840.1.113883.4.642.40.2.48.3",EthnicityCategories,Ethnicity Categories,"The HL7 OID used in the US Core Implementation Guide value set (http://hl7.org/fhir/us/core/ValueSet/omb-ethnicity-category) has been retained here, as the value set content is identical. However, the preferred reference is now the VSAC-hosted version, since both US Core and C-CDA will reference this set going forward. Additionally, the US Core IG-based value set does not currently support expansion, making the VSAC version more suitable for implementation.","StructureDefinition/us-core-ethnicity",
http://cts.nlm.nih.gov/fhir/ValueSet/2.16.840.1.114222.4.11.1066,20240606,active,"2.16.840.1.114222.4.11.1066",HealthcareProviderTaxonomy,Healthcare Provider Taxonomy,"Code system at http://www.nucc.org/index.php?option=com_content&view=article&id=14&Itemid=125","StructureDefinition/us-core-practitionerrole","Other"
http://cts.nlm.nih.gov/fhir/ValueSet/2.16.840.1.114222.4.11.3591,20250419,active,"2.16.840.1.114222.4.11.3591",PayerType,Payer Type,"2025 April version was changed to reduce the amount of granular vs higher level categories of insurance (payer) types. Note that the code system from where these codes are drawn is now owned by the CDC and not owned by NAHDO. CDC Contact: sopt@cdc.gov","StructureDefinition/us-core-coverage","Internal"
http://hl7.org/fhir/ValueSet/allergyintolerance-clinical,4.0.1,draft,"2.16.840.1.113883.4.642.3.1372",AllergyIntoleranceClinicalStatusCodes,AllergyIntolerance Clinical Status Codes,"Preferred value set for AllergyIntolerance Clinical Status.","StructureDefinition/us-core-allergyintolerance","THO"
http://hl7.org/fhir/ValueSet/allergyintolerance-verification,4.0.1,draft,"2.16.840.1.113883.4.642.3.1370",AllergyIntoleranceVerificationStatusCodes,AllergyIntolerance Verification Status Codes,"Preferred value set for AllergyIntolerance Verification Status.","StructureDefinition/us-core-allergyintolerance","THO"
http://hl7.org/fhir/ValueSet/body-site,4.0.1,draft,"2.16.840.1.113883.4.642.3.141",SNOMEDCTBodyStructures,SNOMED CT Body Structures,"This value set includes all codes from [SNOMED CT](http://snomed.info/sct) where concept is-a 442083009 (Anatomical or acquired body site (body structure)).","StructureDefinition/us-core-specimen","SCT"
http://hl7.org/fhir/ValueSet/c80-doc-typecodes,4.0.1,active,"2.16.840.1.113883.3.88.12.80.47",DocumentTypeValueSet,Document Type Value Set,"This is the code specifying the precise type of document (e.g. Pulmonary History and  Physical, Discharge Summary, Ultrasound Report, etc.). The Document Type value set includes all LOINC  values listed in HITSP C80 Table 2-144 Document Class Value Set Definition above used for Document Class,  and all LOINC values whose SCALE is DOC in the LOINC database.","OperationDefinition/docref","LOINC"
http://hl7.org/fhir/ValueSet/care-plan-intent,4.0.1,draft,"2.16.840.1.113883.4.642.3.150",CarePlanIntent,Care Plan Intent,"Codes indicating the degree of authority/intentionality associated with a care plan.","StructureDefinition/us-core-careplan","hl7.fhir.r4.core"
http://hl7.org/fhir/ValueSet/care-team-status,4.0.1,draft,"2.16.840.1.113883.4.642.3.153",CareTeamStatus,CareTeamStatus,"Indicates the status of the care team.","StructureDefinition/us-core-careteam","hl7.fhir.r4.core"
http://hl7.org/fhir/ValueSet/clinical-findings,4.0.1,draft,"2.16.840.1.113883.4.642.3.232",SNOMEDCTClinicalFindings,SNOMED CT Clinical Findings,"This value set includes all the ""Clinical finding"" [SNOMED CT](http://snomed.info/sct) codes - concepts where concept is-a 404684003 (Clinical finding (finding)).","StructureDefinition/us-core-allergyintolerance","SCT"
http://hl7.org/fhir/ValueSet/condition-clinical,4.0.1,draft,"2.16.840.1.113883.4.642.3.164",ConditionClinicalStatusCodes,Condition Clinical Status Codes,"Preferred value set for Condition Clinical Status.","StructureDefinition/us-core-condition-problems-health-concerns","THO"
http://hl7.org/fhir/ValueSet/condition-ver-status,4.0.1,draft,"2.16.840.1.113883.4.642.3.166",ConditionVerificationStatus,ConditionVerificationStatus,"The verification status to support or decline the clinical status of the condition or diagnosis.","StructureDefinition/us-core-condition-problems-health-concerns","THO"
http://hl7.org/fhir/ValueSet/contact-point-system,4.0.1,active,"2.16.840.1.113883.4.642.3.71",ContactPointSystem,ContactPointSystem,"Telecommunications form for contact point.","StructureDefinition/us-core-patient","hl7.fhir.r4.core"
http://hl7.org/fhir/ValueSet/contact-point-use,4.0.1,active,"2.16.840.1.113883.4.642.3.73",ContactPointUse,ContactPointUse,"Use of contact point.","StructureDefinition/us-core-patient","hl7.fhir.r4.core"
http://hl7.org/fhir/ValueSet/device-kind,4.0.1,draft,"2.16.840.1.113883.4.642.3.208",FHIRDeviceTypes,FHIR Device Types,"Codes used to identify medical devices. Includes concepts from SNOMED CT (http://www.snomed.org/) where concept is-a 49062001 (Device)  and is provided as a suggestive example.","StructureDefinition/us-core-implantable-device","SCT"
http://hl7.org/fhir/ValueSet/diagnostic-report-status,4.0.1,draft,"2.16.840.1.113883.4.642.3.235",DiagnosticReportStatus,DiagnosticReportStatus,"The status of the diagnostic report.","StructureDefinition/us-core-diagnosticreport-note,StructureDefinition/us-core-diagnosticreport-lab","hl7.fhir.r4.core"
http://hl7.org/fhir/ValueSet/document-reference-status,4.0.1,draft,"2.16.840.1.113883.4.642.3.7",DocumentReferenceStatus,DocumentReferenceStatus,"The status of the document reference.","StructureDefinition/us-core-adi-documentreference,StructureDefinition/us-core-documentreference","hl7.fhir.r4.core"
http://hl7.org/fhir/ValueSet/event-status,4.0.1,draft,"2.16.840.1.113883.4.642.3.109",EventStatus,EventStatus,"Codes identifying the lifecycle stage of an event.","StructureDefinition/us-core-procedure","hl7.fhir.r4.core"
http://hl7.org/fhir/ValueSet/goal-status,4.0.1,draft,"2.16.840.1.113883.4.642.3.271",GoalLifecycleStatus,GoalLifecycleStatus,"Codes that reflect the current state of a goal and whether the goal is still being targeted.","StructureDefinition/us-core-goal","hl7.fhir.r4.core"
http://hl7.org/fhir/ValueSet/immunization-status,4.0.1,draft,"2.16.840.1.113883.4.642.3.295",ImmunizationStatusCodes,Immunization Status Codes,"The value set to instantiate this attribute should be drawn from a terminologically robust code system that consists of or contains concepts to support describing the current status of the administered dose of vaccine.","StructureDefinition/us-core-immunization","hl7.fhir.r4.core"
http://hl7.org/fhir/ValueSet/immunization-status-reason,4.0.1,draft,"2.16.840.1.113883.4.642.3.992",ImmunizationStatusReasonCodes,Immunization Status Reason Codes,"The value set to instantiate this attribute should be drawn from a terminologically robust code system that consists of or contains concepts to support describing the reason why a dose of vaccine was not administered. This value set is provided as a suggestive example.","StructureDefinition/us-core-immunization","THO (V3),SCT"
http://hl7.org/fhir/ValueSet/medicationrequest-category,4.0.1,draft,"2.16.840.1.113883.4.642.3.1322",medicationRequest Category Codes,Medication request  category  codes,"MedicationRequest Category Codes","StructureDefinition/us-core-medicationrequest","THO"
http://hl7.org/fhir/ValueSet/medicationrequest-intent,4.0.1,draft,"2.16.840.1.113883.4.642.3.1321",medicationRequest Intent,Medication request  intent,"MedicationRequest Intent Codes","StructureDefinition/us-core-medicationrequest","hl7.fhir.r4.core"
http://hl7.org/fhir/ValueSet/medicationrequest-status,4.0.1,draft,"2.16.840.1.113883.4.642.3.1320",medicationrequest Status,Medicationrequest  status,"MedicationRequest Status Codes","StructureDefinition/us-core-medicationrequest","hl7.fhir.r4.core"
http://hl7.org/fhir/ValueSet/observation-interpretation,4.0.1,active,"2.16.840.1.113883.4.642.3.399",ObservationInterpretationCodes,Observation Interpretation Codes,"A categorical assessment, providing a rough qualitative interpretation of the observation value,    such as “normal”/ “abnormal”,”low” / “high”, “better” / “worse”, “susceptible” / “resistant”, “expected”/ “not expected”.    The value set is intended to be for ANY use where coded representation of an interpretation is needed.             Notes:          This is being communicated in v2.x in OBX-8 (Observation Interpretation), in v3 in ObservationInterpretation (CWE) in R1 (Representative Realm) and in FHIR in    Observation.interpretation. Historically these values come from the laboratory domain, and these codes are extensively    used. The value set binding is extensible, so codes outside the value set that are needed for interpretation concepts    (i.e. particular meanings) that are not included in the value set can be used, and these new codes may also be added to    the value set and published in a future version.","StructureDefinition/us-core-observation-lab","THO (V3)"
http://hl7.org/fhir/ValueSet/observation-status,4.0.1,active,"2.16.840.1.113883.4.642.3.400",ObservationStatus,ObservationStatus,"Codes providing the status of an observation.","StructureDefinition/us-core-observation-sexual-orientation","hl7.fhir.r4.core"
http://hl7.org/fhir/ValueSet/relatedperson-relationshiptype,4.0.1,draft,"2.16.840.1.113883.4.642.3.449",PatientRelationshipType,Patient relationship type,"A set of codes that can be used to indicate the relationship between a Patient and a Related Person.","StructureDefinition/us-core-relatedperson","THO (V3),THO (V2)"
http://hl7.org/fhir/ValueSet/request-status,4.0.1,draft,"2.16.840.1.113883.4.642.3.111",RequestStatus,RequestStatus,"Codes identifying the lifecycle stage of a request.","StructureDefinition/us-core-careplan","hl7.fhir.r4.core"
http://hl7.org/fhir/ValueSet/servicerequest-category,4.0.1,draft,"2.16.840.1.113883.4.642.3.434",ServiceRequestCategoryCodes,Service Request Category Codes,"An example value set of SNOMED CT concepts that can classify a requested service","ValueSet/us-core-servicerequest-category","SCT"
http://hl7.org/fhir/ValueSet/subscriber-relationship,4.0.1,draft,"2.16.840.1.113883.4.642.3.1385",SubscriberRelationshipCodes,SubscriberPolicyholder Relationship Codes,"This value set includes codes for the relationship between the Subscriber and the Beneficiary (insured/covered party/patient).","StructureDefinition/us-core-coverage","THO"
http://hl7.org/fhir/ValueSet/ucum-bodylength,4.0.1,draft,"2.16.840.1.113883.4.642.3.958",BodyLengthUnits,Body Length Units,"UCUM units for recording body length measures such as height and head circumference","StructureDefinition/us-core-head-circumference,StructureDefinition/us-core-body-height","UCUM"
http://hl7.org/fhir/ValueSet/ucum-bodytemp,4.0.1,draft,"2.16.840.1.113883.4.642.3.957",BodyTemperatureUnits,Body Temperature Units,"UCUM units for recording Body Temperature","StructureDefinition/us-core-body-temperature","UCUM"
http://hl7.org/fhir/ValueSet/ucum-bodyweight,4.0.1,draft,"2.16.840.1.113883.4.642.3.956",BodyWeightUnits,Body Weight Units,"UCUM units for recording Body Weight","StructureDefinition/us-core-body-weight","UCUM"
http://hl7.org/fhir/ValueSet/ucum-common,4.0.1,draft,,Common UCUM units,,"Commonly encountered UCUM units (for purposes of helping populate look ups.","StructureDefinition/us-core-medicationrequest,StructureDefinition/us-core-medicationdispense","UCUM"
http://hl7.org/fhir/ValueSet/ucum-vitals-common,4.0.1,draft,"2.16.840.1.113883.4.642.3.955",VitalSignsUnits,Vital Signs Units,"Common UCUM units for recording Vital Signs","StructureDefinition/us-core-vital-signs","UCUM"
http://hl7.org/fhir/us/core/ValueSet/us-core-clinical-note-type,8.0.0,active,"2.16.840.1.113883.4.642.40.2.48.1",USCoreClinicalNoteType,US Core Clinical Note Type,"The US Core Clinical Note Type Value Set is a 'starter set' of types supported for fetching and storing clinical notes.",,"LOINC"
http://hl7.org/fhir/us/core/ValueSet/us-core-clinical-result-observation-category,8.0.0,active,"2.16.840.1.113883.4.642.40.2.48.2",USCoreClinicalResultObservationCategory,US Core Clinical Result Observation Category,"Used to classify the context of clinical result observations.","StructureDefinition/us-core-observation-clinical-result","THO"
http://hl7.org/fhir/us/core/ValueSet/us-core-condition-code,8.0.0,active,"2.16.840.1.113883.4.642.40.2.48.16",USCoreConditionCodes,US Core Condition Codes,"This describes the problem. Diagnosis/Problem List is broadly defined as a series of brief statements that catalog a patient's medical, nursing, dental, social, preventative and psychiatric events and issues that are relevant to that patient's healthcare (e.g., signs, symptoms, and defined conditions). ICD-10 is appropriate for Diagnosis information, and ICD-9 for historical information.","StructureDefinition/us-core-medicationrequest,StructureDefinition/us-core-condition-problems-health-concerns,StructureDefinition/us-core-procedure,StructureDefinition/us-core-servicerequest,StructureDefinition/us-core-condition-encounter-diagnosis","hl7.terminology,SCT,THO"
http://hl7.org/fhir/us/core/ValueSet/us-core-condition-code-current,8.0.0,active,"2.16.840.1.113883.4.642.40.2.48.3",USCoreConditionCodesCurrent,US Core Condition Codes Current,"This valueset is defined the same as the [US Core Condition Codes](ValueSet-us-core-condition-code.html) value set except it excludes ICD-9-CM codes. It us used for encoding newly recorded, non-legacy problem list items, health concerns and diagnosis using SNOMED CT and ICD-10-CM per USCDI requirements.","StructureDefinition/us-core-condition-problems-health-concerns,StructureDefinition/us-core-condition-encounter-diagnosis","hl7.terminology,SCT"
http://hl7.org/fhir/us/core/ValueSet/us-core-diagnosticreport-category,8.0.0,active,"2.16.840.1.113883.4.642.40.2.48.4",USCoreDiagnosticReportCategory,US Core Diagnostic Report Category Codes,"The US Core Diagnostic Report Category Value Set is a 'starter set' of categories supported for fetching and Diagnostic Reports and notes.","StructureDefinition/us-core-diagnosticreport-note","LOINC"
http://hl7.org/fhir/us/core/ValueSet/us-core-diagnosticreport-report-and-note-codes,8.0.0,active,"2.16.840.1.113883.4.642.40.2.48.5",USCoreNonLaboratoryCodes,US Core Non Laboratory Codes,"This value set includes All LOINC codes defined as type ""clinical,"" therefore excluding laboratory tests, survey instruments, and claims documents. This includes observables such as vital signs, hemodynamics, intake/output, EKG, obstetric ultrasound, and cardiac echo, and includes discrete and narrative diagnostic observations and reports.","StructureDefinition/us-core-diagnosticreport-note","LOINC"
http://hl7.org/fhir/us/core/ValueSet/us-core-documentreference-category,8.0.0,active,"2.16.840.1.113883.4.642.40.2.48.6",USCoreDocumentReferenceCategory,US Core DocumentReference Category,"The US Core DocumentReferences Category Value Set is a 'starter set' of categories supported for fetching and storing clinical notes.","StructureDefinition/us-core-documentreference","Internal"
http://hl7.org/fhir/us/core/ValueSet/us-core-documentreference-type,8.0.0,active,"2.16.840.1.113883.4.642.40.2.48.7",USCoreDocumentReferenceType,US Core DocumentReference Type,"The US Core DocumentReference Type Value Set includes all LOINC values whose SCALE is ""Doc"" in the LOINC database and the HL7 v3 Code System NullFlavor concept 'unknown'","StructureDefinition/us-core-documentreference","THO (V3),LOINC"
http://hl7.org/fhir/us/core/ValueSet/us-core-goal-description,8.0.0,active,"2.16.840.1.113883.4.642.40.2.48.17",USCoreGoalCodes,US Core Goal Codes,"Concepts from SNOMED CT  and LOINC code systems that can be used to indicate the goal.","StructureDefinition/us-core-goal","SCT,LOINC"
http://hl7.org/fhir/us/core/ValueSet/us-core-laboratory-test-codes,8.0.0,active,"2.16.840.1.113883.4.642.40.2.48.18",USCoreLaboratoryTestCodes,US Core Laboratory Test Codes,"Laboratory LOINC codes: From the introduction to August 2022 LOINC Users' guide; ""The current scope of the existing laboratory portion of the LOINC  database includes all observations reported by clinical laboratories, including the specialty areas: chemistry, including therapeutic drug monitoring and toxicology; hematology; serology; blood bank; microbiology; cytology; surgical pathology; and fertility.","StructureDefinition/us-core-diagnosticreport-lab,StructureDefinition/us-core-observation-lab","LOINC"
http://hl7.org/fhir/us/core/ValueSet/us-core-narrative-status,8.0.0,active,"2.16.840.1.113883.4.642.40.2.48.8",NarrativeStatus,US Core Narrative Status,"The US Core Narrative Status Value Set limits the text status for the resource narrative.","StructureDefinition/us-core-careplan","hl7.fhir.r4.core"
http://hl7.org/fhir/us/core/ValueSet/us-core-observation-smoking-status-status,8.0.0,active,"2.16.840.1.113883.4.642.40.2.48.9",USCoreObservationSmokingStatusStatus,US Core Status for Smoking Status Observation,"Codes providing the status of an observation for smoking status. Constrained to `final`and `entered-in-error`.","StructureDefinition/us-core-smokingstatus","hl7.fhir.r4.core"
http://hl7.org/fhir/us/core/ValueSet/us-core-problem-or-health-concern,8.0.0,active,"2.16.840.1.113883.4.642.40.2.48.19",USCoreProblemOrHealthConcern,US Core Problem or Health Concern,"Code set for category codes for *US Core Condition Problems and Health Concerns Profile* consisting of the concepts ""problem"" and ""health-concern"".","StructureDefinition/us-core-condition-problems-health-concerns","Internal,THO"
http://hl7.org/fhir/us/core/ValueSet/us-core-procedure-code,8.0.0,active,"2.16.840.1.113883.4.642.40.2.48.20",USCoreProcedureCodes,US Core Procedure Codes,"Concepts from CPT, SNOMED CT, HCPCS Level II Alphanumeric Codes, ICD-10-PCS,CDT and LOINC code systems that can be used to indicate the type of procedure performed.","StructureDefinition/us-core-procedure,StructureDefinition/us-core-servicerequest","hl7.terminology,SCT,LOINC,Other"
http://hl7.org/fhir/us/core/ValueSet/us-core-provenance-participant-type,8.0.0,active,"2.16.840.1.113883.4.642.40.2.48.10",USCoreProvenancePaticipantTypeCodes,US Core Provenance Participant Type Codes,"The type of participation a provenance agent played for a given target.","StructureDefinition/us-core-provenance","Internal,THO"
http://hl7.org/fhir/us/core/ValueSet/us-core-screening-assessment-condition-category,8.0.0,active,"2.16.840.1.113883.4.642.40.2.48.11",USCoreScreeningAssessmentConditionCategory,US Core Screening Assessment Condition Category,"This value set consists of the single code ""sdoh"". It is the minimum value set of category codes used in the US Core Condition Problems and Health Concerns Profile that any conformant system **SHALL** support to help identify the type of USCDI Health Status/Assessment data class being reported.",,"Internal"
http://hl7.org/fhir/us/core/ValueSet/us-core-screening-assessment-observation-category,8.0.0,active,"2.16.840.1.113883.4.642.40.2.48.12",USCoreScreeningAssessmentObservationCategory,US Core Screening Assessment Observation Category,"This value set is the minimum value set of category codes used in the US Core Observation Screening Assessment and Simple Observation Profiles that any conformant system **SHALL** support to help identify the type of USCDI Health Status/Assessment data class being reported.","StructureDefinition/us-core-condition-problems-health-concerns,StructureDefinition/us-core-observation-screening-assessment","Internal,THO"
http://hl7.org/fhir/us/core/ValueSet/us-core-screening-assessment-observation-maximum-category,8.0.0,active,"2.16.840.1.113883.4.642.40.2.48.13",USCoreScreeningAssessmentObservationMaximumCategory,US Core Screening Assessment Observation Maximum Category,"This value set is a value set of category codes used in the US Core Observation Screening Assessment that any conformant system **SHOULD** support to help identify the type of USCDI Health Status/Assessment data class being reported.","StructureDefinition/us-core-observation-screening-assessment","Internal,THO"
http://hl7.org/fhir/us/core/ValueSet/us-core-servicerequest-category,8.0.0,active,"2.16.840.1.113883.4.642.40.2.48.21",USCoreServiceRequestCategoryCodes,US Core ServiceRequest Category Codes,"A set of SNOMED CT and LOINC concepts to classify a requested service","StructureDefinition/us-core-servicerequest","SCT,Internal"
http://hl7.org/fhir/us/core/ValueSet/us-core-simple-observation-category,8.0.0,active,"2.16.840.1.113883.4.642.40.2.48.14",USCoreSimpleObservationCategory,US Core Simple Observation Category,"This value set is a value set of category codes used in the US Core Simple Observation and Condition Problems and Health Concerns Profiles that any conformant system **SHOULD** support to help identify the type of USCDI Health Status/Assessment data class being reported.","StructureDefinition/us-core-condition-problems-health-concerns,StructureDefinition/us-core-care-experience-preference,StructureDefinition/us-core-treatment-intervention-preference,StructureDefinition/us-core-observation-adi-documentation,StructureDefinition/us-core-simple-observation","Internal,THO"
http://hl7.org/fhir/us/core/ValueSet/us-core-specimen-condition,8.0.0,active,"2.16.840.1.113883.4.642.40.2.48.15",USCoreSpecimenCondition,US Core Specimen Condition,"This value set contains concepts the provide information regarding a specimen, including the container, that does not meet a laboratory’s criteria for acceptability.","StructureDefinition/us-core-specimen",
