,URL*,ID*,Requirement*,Conformance*,Actor*,Sub-Requirement(s),Conditionality,Conditionality Description,Verifiable?,Verifiability Details,Planning To Test?,Planning To Test Details,Page,Section,Same As…,Section #,Grouping,Scope,Scope Description,Priority,Test Plan,Simulation Approach,client testing simulation implementation group,client simulation status,Test location,Test name,Notes,Questions,reference_text
87,https://hl7.org/fhir/uv/subscriptions-backport/STU1.1/components.html#subscriptions-and-fhir-versions,89,Servers SHALL look for this [Subscription.channel.payload element] parameter during subscription negotiation,DEPRECATED,,,,,,,,,,,,,,,,,,,,,,,added to Requirement 90,,"Subscriptions and FHIR Versions
Note that subscription notifications, by default, are made using the same FHIR version as the server.  The Subscription.channel.payload element can be used to specify a different FHIR version, using syntax and values defined by the MIME Type Parameter.  Servers SHALL look for this parameter during subscription negotiation and SHALL not accept requests for notification FHIR versions it cannot support (servers MAY reject or coerce, according to their policies).Note that subscription notifications, by default, are made using the same FHIR version as the server.  The Subscription.channel.payloadSubscription.channel.payload element can be used to specify a different FHIR version, using syntax and values defined by the MIME Type ParameterMIME Type Parameter.  Servers SHALL look for this parameter during subscription negotiation and SHALL not accept requests for notification FHIR versions it cannot support (servers MAY reject or coerce, according to their policies).
For example, a request for notifications encoded as application/fhir+json; fhirVersion=4.3 explicitly asks for notifications conforming to the FHIR R4B notification format, while a request for application/fhir+json; fhirVersion=4.0 explicitly asks for notifications conformant to FHIR R4.  This mechanism allows for more flexibility during upgrades, ensuring that servers and clients can continue to operate across version changes.For example, a request for notifications encoded as application/fhir+json; fhirVersion=4.3application/fhir+json; fhirVersion=4.3 explicitly asks for notifications conforming to the FHIR R4B notification format, while a request for application/fhir+json; fhirVersion=4.0application/fhir+json; fhirVersion=4.0 explicitly asks for notifications conformant to FHIR R4.  This mechanism allows for more flexibility during upgrades, ensuring that servers and clients can continue to operate across version changes.
More information about the differences in notifications can be found on the Notifications page.More information about the differences in notifications can be found on the NotificationsNotifications page.
Accepting Subscription Requests"
88,https://hl7.org/fhir/uv/subscriptions-backport/STU1.1/components.html#subscriptions-and-fhir-versions,90,"Servers SHALL look for this [Subscription.channel.payload element] parameter during subscription negotiation and SHALL not accept requests for notification FHIR versions it cannot support (servers MAY reject or coerce, according to their policies)",SHALL,Server,,,,Yes,,Yes,"NOTE: Inferno doesn't currently support versions other than R4 so wouldn't actually be able to receive notifications in other versions, but that isn't necessary to verify the requirement.",components,subscriptions-and-fhir-versions,,2.2.2.2,Subscription Creation,,,,,SIMULATED: Inferno will reject Subscriptions that specify a FHIR version other than R4,,,,,,,"Subscriptions and FHIR Versions
Note that subscription notifications, by default, are made using the same FHIR version as the server.  The Subscription.channel.payload element can be used to specify a different FHIR version, using syntax and values defined by the MIME Type Parameter.  Servers SHALL look for this parameter during subscription negotiation and SHALL not accept requests for notification FHIR versions it cannot support (servers MAY reject or coerce, according to their policies).Note that subscription notifications, by default, are made using the same FHIR version as the server.  The Subscription.channel.payloadSubscription.channel.payload element can be used to specify a different FHIR version, using syntax and values defined by the MIME Type ParameterMIME Type Parameter.  Servers SHALL look for this parameter during subscription negotiation and SHALL not accept requests for notification FHIR versions it cannot support (servers MAY reject or coerce, according to their policies).
For example, a request for notifications encoded as application/fhir+json; fhirVersion=4.3 explicitly asks for notifications conforming to the FHIR R4B notification format, while a request for application/fhir+json; fhirVersion=4.0 explicitly asks for notifications conformant to FHIR R4.  This mechanism allows for more flexibility during upgrades, ensuring that servers and clients can continue to operate across version changes.For example, a request for notifications encoded as application/fhir+json; fhirVersion=4.3application/fhir+json; fhirVersion=4.3 explicitly asks for notifications conforming to the FHIR R4B notification format, while a request for application/fhir+json; fhirVersion=4.0application/fhir+json; fhirVersion=4.0 explicitly asks for notifications conformant to FHIR R4.  This mechanism allows for more flexibility during upgrades, ensuring that servers and clients can continue to operate across version changes.
More information about the differences in notifications can be found on the Notifications page.More information about the differences in notifications can be found on the NotificationsNotifications page.
Accepting Subscription Requests"
89,https://hl7.org/fhir/uv/subscriptions-backport/STU1.1/components.html#subscriptions-and-fhir-versions,91,"servers MAY reject or coerce [the FHIR version requested via the Subscription.channel.payload element], according to their policies",DEPRECATED,,,,,,,,,,,,,,,,,,,,,,,added to Requirement 90,,"Subscriptions and FHIR Versions
Note that subscription notifications, by default, are made using the same FHIR version as the server.  The Subscription.channel.payload element can be used to specify a different FHIR version, using syntax and values defined by the MIME Type Parameter.  Servers SHALL look for this parameter during subscription negotiation and SHALL not accept requests for notification FHIR versions it cannot support (servers MAY reject or coerce, according to their policies).Note that subscription notifications, by default, are made using the same FHIR version as the server.  The Subscription.channel.payloadSubscription.channel.payload element can be used to specify a different FHIR version, using syntax and values defined by the MIME Type ParameterMIME Type Parameter.  Servers SHALL look for this parameter during subscription negotiation and SHALL not accept requests for notification FHIR versions it cannot support (servers MAY reject or coerce, according to their policies).
For example, a request for notifications encoded as application/fhir+json; fhirVersion=4.3 explicitly asks for notifications conforming to the FHIR R4B notification format, while a request for application/fhir+json; fhirVersion=4.0 explicitly asks for notifications conformant to FHIR R4.  This mechanism allows for more flexibility during upgrades, ensuring that servers and clients can continue to operate across version changes.For example, a request for notifications encoded as application/fhir+json; fhirVersion=4.3application/fhir+json; fhirVersion=4.3 explicitly asks for notifications conforming to the FHIR R4B notification format, while a request for application/fhir+json; fhirVersion=4.0application/fhir+json; fhirVersion=4.0 explicitly asks for notifications conformant to FHIR R4.  This mechanism allows for more flexibility during upgrades, ensuring that servers and clients can continue to operate across version changes.
More information about the differences in notifications can be found on the Notifications page.More information about the differences in notifications can be found on the NotificationsNotifications page.
Accepting Subscription Requests"
90,https://hl7.org/fhir/uv/subscriptions-backport/STU1.1/channels.html#rest-hook-1,92,Server may send notifications of type heartbeat at any time.,MAY,Server,,,,Yes,,No,"MAY requirement, support for which doesn't imply other requirements.",channels,rest-hook-1,,2.4.0.1,Heartbeat - Rest Hook,,,,,NOT SIMULATED: Inferno will send heartbeat notifications as directed by requirements 93 and 94.,,,,,,IG AUTHORS: what is the intention of this requirement and how does it square with requirements 93 and 94 which proscribe when servers send heartbeat notifications?,"REST-Hook
To receive notifications via HTTP/S POST, a client should request a subscription with the channel type of rest-hook and set the endpoint to the appropriate client URL. Note that this URL must be accessible by the hosting server.To receive notifications via HTTP/S POST, a client should request a subscription with the channel type of rest-hookrest-hook and set the endpoint to the appropriate client URL. Note that this URL must be accessible by the hosting server.
To convey an event notification, the server POSTs a Bundle to the clientâs nominated endpoint URL per the format requests in the Subscription:To convey an event notification, the server POSTs a BundleBundle to the clientâs nominated endpoint URL per the format requests in the Subscription:

The content-type of the POST SHALL match the MIME type on the Subscription (Subscription.channel.payload).
Each Subscription.channel.header value SHALL be conveyed as an HTTP request header.
The bundle SHALL comply with the Backported R5 Notification Bundle Profile.

The content-type of the POST SHALL match the MIME type on the Subscription (Subscription.channel.payload).The content-typecontent-type of the POST SHALL match the MIME type on the Subscription (Subscription.channel.payloadSubscription.channel.payload).
Each Subscription.channel.header value SHALL be conveyed as an HTTP request header.Each Subscription.channel.headerSubscription.channel.header value SHALL be conveyed as an HTTP request header.
The bundle SHALL comply with the Backported R5 Notification Bundle Profile.The bundle SHALL comply with the Backported R5 Notification Bundle ProfileBackported R5 Notification Bundle Profile.

When a Subscription is created for a REST Hook channel type, the server SHALL set initial status to requested, pending verification of the nominated endpoint URL. After a successful handshake notification has been sent and accepted, the server SHALL update the status to active. Any errors in the initial handshake SHALL result in the status being changed to error.When a SubscriptionSubscription is created for a REST Hook channel type, the server SHALL set initial status to requestedrequested, pending verification of the nominated endpoint URL. After a successful handshakehandshake notification has been sent and accepted, the server SHALL update the status to activeactive. Any errors in the initial handshakehandshake SHALL result in the status being changed to errorerror.
An example workflow for establishing a rest-hook subscription is shown below.An example workflow for establishing a rest-hookrest-hook subscription is shown below.

FHIR ServerREST APIFHIR ServerREST APIClientClientClient Endpoint(HTTP/S)Client Endpoint(HTTP/S)Subscription Negotiation1Create Subscriptionchannel.type:Â rest-hook2SuccessSubscription.status:Â requested3HTTP POST - HandshakeBundle:Bundle.type:Â historySubscriptionStatus.type:Â handshake4HTTP Success, e.g.:200:Â OKServer updates Subscription:Subscription.status:Â activeREST Subscription Processing[Server sends heartbeat]5HTTP POST - HeartbeatBundle:Bundle.type:Â historySubscriptionStatus.type:Â heartbeat6HTTP Success, e.g.:200:Â OK[Server sends event-notification]7HTTP POST - NotificationBundle:Bundle.type:Â historySubscriptionStatus.type:Â event-notification8HTTP Success, e.g.:200:Â OK
Diagram showing a possible workflow for rest-hook subscriptions

FHIR ServerREST APIFHIR ServerREST APIClientClientClient Endpoint(HTTP/S)Client Endpoint(HTTP/S)Subscription Negotiation1Create Subscriptionchannel.type:Â rest-hook2SuccessSubscription.status:Â requested3HTTP POST - HandshakeBundle:Bundle.type:Â historySubscriptionStatus.type:Â handshake4HTTP Success, e.g.:200:Â OKServer updates Subscription:Subscription.status:Â activeREST Subscription Processing[Server sends heartbeat]5HTTP POST - HeartbeatBundle:Bundle.type:Â historySubscriptionStatus.type:Â heartbeat6HTTP Success, e.g.:200:Â OK[Server sends event-notification]7HTTP POST - NotificationBundle:Bundle.type:Â historySubscriptionStatus.type:Â event-notification8HTTP Success, e.g.:200:Â OKFHIR ServerREST APIFHIR ServerREST APIClientClientClient Endpoint(HTTP/S)Client Endpoint(HTTP/S)Subscription Negotiation1Create Subscriptionchannel.type:Â rest-hook2SuccessSubscription.status:Â requested3HTTP POST - HandshakeBundle:Bundle.type:Â historySubscriptionStatus.type:Â handshake4HTTP Success, e.g.:200:Â OKServer updates Subscription:Subscription.status:Â activeREST Subscription Processing[Server sends heartbeat]5HTTP POST - HeartbeatBundle:Bundle.type:Â historySubscriptionStatus.type:Â heartbeat6HTTP Success, e.g.:200:Â OK[Server sends event-notification]7HTTP POST - NotificationBundle:Bundle.type:Â historySubscriptionStatus.type:Â event-notification8HTTP Success, e.g.:200:Â OKFHIR ServerFHIR ServerREST APIREST APIFHIR ServerFHIR ServerREST APIREST APIClientClientClientClientClient EndpointClient Endpoint(HTTP/S)(HTTP/S)Client EndpointClient Endpoint(HTTP/S)(HTTP/S)Subscription NegotiationSubscription Negotiation11Create SubscriptionCreate Subscriptionchannel.type:Â rest-hookchannel.type:Â rest-hook22SuccessSuccessSubscription.status:Â requestedSubscription.status:Â requested33HTTP POST - HandshakeHTTP POST - HandshakeBundle:Bundle:Bundle.type:Â historyBundle.type:Â historySubscriptionStatus.type:Â handshakeSubscriptionStatus.type:Â handshake44HTTP Success, e.g.:HTTP Success, e.g.:200:Â OK200:Â OKServer updates Subscription:Server updates Subscription:Subscription.status:Â activeSubscription.status:Â activeREST Subscription ProcessingREST Subscription Processing[Server sends heartbeat][Server sends heartbeat]55HTTP POST - HeartbeatHTTP POST - HeartbeatBundle:Bundle:Bundle.type:Â historyBundle.type:Â historySubscriptionStatus.type:Â heartbeatSubscriptionStatus.type:Â heartbeat66HTTP Success, e.g.:HTTP Success, e.g.:200:Â OK200:Â OK[Server sends event-notification][Server sends event-notification]77HTTP POST - NotificationHTTP POST - NotificationBundle:Bundle:Bundle.type:Â historyBundle.type:Â historySubscriptionStatus.type:Â event-notificationSubscriptionStatus.type:Â event-notification88HTTP Success, e.g.:HTTP Success, e.g.:200:Â OK200:Â OK
Diagram showing a possible workflow for rest-hook subscriptionsDiagram showing a possible workflow for rest-hook subscriptions


Client creates a Subscription with the channel.type set to rest-hook.
Server responds with a success code and creates the subscription with a state of requested.
Server performs an HTTP POST to the requested endpoint with a handshake notification.
Client Endpoint accepts the POST and returns a success HTTP code (e.g., 200).
Server may send notifications of type heartbeat at any time.
Endpoints should respond with appropriate HTTP status codes (e.g., 200).
Server may send notifications of type event-notification at any time.
Endpoints should respond with appropriate HTTP status codes (e.g., 200).

Client creates a Subscription with the channel.type set to rest-hook.Client creates a SubscriptionSubscription with the channel.typechannel.type set to rest-hookrest-hook.
Server responds with a success code and creates the subscription with a state of requested.Server responds with a success code and creates the subscription with a state of requestedrequested.
Server performs an HTTP POST to the requested endpoint with a handshake notification.Server performs an HTTP POST to the requested endpoint with a handshakehandshake notification.
Client Endpoint accepts the POST and returns a success HTTP code (e.g., 200).Client Endpoint accepts the POST and returns a success HTTP code (e.g., 200200).
Server may send notifications of type heartbeat at any time.Server may send notifications of type heartbeatheartbeat at any time.
Endpoints should respond with appropriate HTTP status codes (e.g., 200).Endpoints should respond with appropriate HTTP status codes (e.g., 200200).
Server may send notifications of type event-notification at any time.Server may send notifications of type event-notificationevent-notification at any time.
Endpoints should respond with appropriate HTTP status codes (e.g., 200).Endpoints should respond with appropriate HTTP status codes (e.g., 200200).

Security Notes"
91,https://hl7.org/fhir/uv/subscriptions-backport/STU1.1/StructureDefinition-backport-subscription-definitions.html#root,93,"Subscription.channel.extension:heartbeatPeriod: If present, a 'hearbeat' notification (keepalive) is sent via this channel with an the interval period equal to this elements integer value in seconds.  ",SHALL,Server,,,,Yes,,Yes,,StructureDefinition-backport-subscription-definitions,root,,5.10.5,Heartbeat,,,,"Create a Subscription with a heartbeat period set for X seconds, wait for notifications to come in for Y seconds and validate that X/Y heartbeat notifications were received (probably some fudge factor)","SIMULATED: If a client submits a subscription with a heartbeat period, Inferno may update it to be a smaller period to fit within an Subscription client test timeframe. During the interaction period, Inferno will send a heartbeat at regular intervals as defined by the period.",Heartbeat,,,,,TEST DESIGN: How many would we want to receive? At least 2?,Resource Profile: BackportSubscription - Detailed Descriptions
92,https://hl7.org/fhir/uv/subscriptions-backport/STU1.1/StructureDefinition-backport-subscription-definitions.html#root,94,"Subscription.channel.extension:heartbeatPeriod: If not present, a heartbeat notification is not sent.",SHALL,Server,,,,Yes,,Yes,,StructureDefinition-backport-subscription-definitions,root,,5.10.5,Heartbeat,,,,Create a Subscription without a heartbeat period and wait for notifications to come in for X seconds. Validate that some notifications but no heartbeats were received during that period.,"SIMULATED: If a client submits a subcription without a heartbeat period, no heartbeat notifications will be sent.",EMPTY,,,,,TEST DESIGN: how long would we need to wait to verify that heartbeats are never sent? What is a typical value for heartbeat period?,Resource Profile: BackportSubscription - Detailed Descriptions
93,https://hl7.org/fhir/uv/subscriptions-backport/STU1.1/StructureDefinition-backport-subscription-definitions.html#root,95,"Subscription.criteria.extension:filterCriteria: When multiple filters are applied, evaluates to true if all the conditions are met; otherwise it returns false. (i.e., logical AND). ",SHALL,Server,,,,Yes,,Yes,"Formal definitions are not available in R4, but testers have access to filter details and can verify filter application in the context of a specific subscription.",StructureDefinition-backport-subscription-definitions,root,,5.10.5,Notification Trigger,,,,,TESTER-DIRECTED: Inferno will rely on testers to provide appropriate notifications because generating notification that have the expected outcome within a client system is not generally possible for a testing tool like Inferno. Inferno will NOT check that the provided bundles meet the filter criteria.,,,,,,,Resource Profile: BackportSubscription - Detailed Descriptions
94,https://hl7.org/fhir/uv/subscriptions-backport/STU1.1/StructureDefinition-backport-subscription-definitions.html#root,96,Subscription.criteria.extension:filterCriteria: Keys can be either search parameters appropriate to the filtering resource or keys defined within the subscription topic.,SHALL,Client,,,,Yes,,Yes,"Formal definitions are not available in R4, but testers can attest that the search parameters sent are appropriate",StructureDefinition-backport-subscription-definitions,root,,5.10.5,Notification Trigger,,,,,TESTER-DIRECTED: Subscriptions that Inferno uses are provided by the tester and verified against the relevant requirements. Tester can decide within those requirements whether to include this element on a particular Subscription instance.,,,,,,,Resource Profile: BackportSubscription - Detailed Descriptions
95,https://hl7.org/fhir/uv/subscriptions-backport/STU1.1/StructureDefinition-backport-subscription-definitions.html#root,97,"Subscription.channel.extension:timeout: If present, the maximum amount of time a server will allow before failing a notification attempt. ",SHALL,Server,,,,Yes,,Yes,,StructureDefinition-backport-subscription-definitions,root,,5.10.5,Error Handling,,,,"Create a Subscription with an indicated timeout and a URL that will respond only after a time longer than the timeout for an event notification only. Wait for a notification on that subscription and after it is supposed to have timed out, make a $status request and validate that the status is error due to the timeout.","SIMULATED: Inferno will respond within the timeframe, unless it is experiencing unmanageable load.",EMPTY,,,,,"IG AUTHORS: How should this be used? Does the client request this timeout, or is the server adding this to signal to the client that they expect a response within a certain time-frame?",Resource Profile: BackportSubscription - Detailed Descriptions
96,https://hl7.org/fhir/uv/subscriptions-backport/STU1.1/StructureDefinition-backport-subscription-definitions.html#root,98,"Subscription.channel.extension:maxCount: If present, the maximum number of triggering resources that will be included in a notification bundle (e.g., a server will not include more than this number of trigger resources in a single notification). Note that this is not a strict limit on the number of entries in a bundle, as dependent resources can be included.",SHALL,Server,,,,Yes,,Yes,Need to include attestation that multiple triggers have been hit and that a set of event notifications larger than the maxCount have been triggered.,StructureDefinition-backport-subscription-definitions,root,,5.10.5,Notification Content,,,,"Submit a subscription with maxCount specified as 1. Ask for an attestation that at least two tiggers have been hit together, then verify that instead of a single notification with both triggers that at least two notifications each with 1 event are received.",TESTER-DIRECTED: Inferno will rely on testers to provide appropriate notifications because generating notification that have the expected outcome within a client system is not generally possible for a testing tool like Inferno. These Bundles will be validated using the logic descriped in the Test Plan.,Add additional server validation to tester-provided notifications,,,,,,Resource Profile: BackportSubscription - Detailed Descriptions
97,https://hl7.org/fhir/uv/subscriptions-backport/STU1.1/StructureDefinition-backport-subscription-status-r4-definitions.html,99,Parameters.parameter:topic.value[x]: This value SHOULD NOT be present when using empty payloads ,SHOULD NOT,Server,,,,Yes,,Yes,,,,,5.13.5,Notification Content - empty,,,,Create a warning if Parameters.parameter:topic.value[x] is included for notifications with the empty content type.,TESTER-DIRECTED: Inferno will rely on testers to provide appropriate notifications because generating notification that have the expected outcome within a client system is not generally possible for a testing tool like Inferno. These Bundles will be validated using the logic descriped in the Test Plan.,Add additional server validation to tester-provided notifications,,,,,,Resource Profile: BackportSubscriptionStatusR4 - Detailed Descriptions
98,https://hl7.org/fhir/uv/subscriptions-backport/STU1.1/StructureDefinition-backport-subscription-status-r4-definitions.html,100,Parameters.parameter:topic.value[x]: This value … MAY be present when using id-only payloads,MAY,Server,,,,Yes,,No,"MAY requirement, support for which doesn't imply other requirements.",,,,5.13.5,Notification Content - id-only,,,,,TESTER-DIRECTED: Notifications that Inferno delivers are provided by the tester and verified against the relevant requirements. Tester can decide within those requirements whether this option is used or not.,,,,,,,Resource Profile: BackportSubscriptionStatusR4 - Detailed Descriptions
99,https://hl7.org/fhir/uv/subscriptions-backport/STU1.1/StructureDefinition-backport-subscription-status-r4-definitions.html,101,Parameters.parameter:topic.value[x]: This value … SHOULD be present when using full-resource payloads.,SHOULD,Server,,,,Yes,,Yes,,,,,5.13.5,Notification Content - full-resource,,,,Create a warning if Parameters.parameter:topic.value[x] is not included for notifications with the full-resource content type.,TESTER-DIRECTED: Inferno will rely on testers to provide appropriate notifications because generating notification that have the expected outcome within a client system is not generally possible for a testing tool like Inferno. These Bundles will be validated using the logic descriped in the Test Plan.,Add additional server validation to tester-provided notifications,,,,,,Resource Profile: BackportSubscriptionStatusR4 - Detailed Descriptions
100,https://hl7.org/fhir/uv/subscriptions-backport/STU1.1/StructureDefinition-backport-subscription-status-r4-definitions.html,102,Parameters.parameter:eventsSinceSubscriptionStart.value[x]: The total number of actual events which have been generated since the Subscription was created (inclusive of this notification) - regardless of how many have been successfully communicated. This number is NOT incremented for handshake and heartbeat notifications.,SHALL,Server,,,,Yes,,Yes,,,,,5.13.5,Notification Content,,,,"If populated on a subcription status instance with a notification entry in a notification request, check that the number is in-line with the event number of at least one entry.",TESTER-DIRECTED: Inferno will rely on testers to provide appropriate notifications because generating notification that have the expected outcome within a client system is not generally possible for a testing tool like Inferno. These Bundles will be validated using the logic descriped in the Test Plan.,Add additional server validation to tester-provided notifications,,,,"I suspect we need to be careful here - may want to allow some fuzziness in case of concurrent events. If the $events operation is supported, we might be able to do better.",,Resource Profile: BackportSubscriptionStatusR4 - Detailed Descriptions
101,https://hl7.org/fhir/uv/subscriptions-backport/STU1.1/StructureDefinition-backport-subscription-status-r4-definitions.html,103,Parameters.parameter:notificationEvent.part:eventNumber.value[x]: The sequential number of this event in this subscription context.,SHALL,Server,,,,Yes,,Yes,,,,,5.13.5,Notification Content,,,,Verify that the first event is 1 (or a low #) and that subsequent ones increase (mostly) linearly.,TESTER-DIRECTED: Inferno will rely on testers to provide appropriate notifications because generating notification that have the expected outcome within a client system is not generally possible for a testing tool like Inferno. These Bundles will be validated using the logic descriped in the Test Plan.,Add additional server validation to tester-provided notifications,,,,"I suspect we need to be careful here - may want to allow some fuzziness in case of concurrent events. If the $events operation is supported, we might be able to do better.",,Resource Profile: BackportSubscriptionStatusR4 - Detailed Descriptions
102,https://hl7.org/fhir/uv/subscriptions-backport/STU1.1/StructureDefinition-backport-subscription-status-r4-definitions.html,104,Parameters.parameter:notificationEvent.part:eventFocus.value[x]: MAY contain a reference to a non-FHIR object.,MAY,Server,,,,Yes,,No,"MAY requirement, support for which doesn't imply other requirements.",,,,5.13.5,Notification Content,,,,,TESTER-DIRECTED: Notifications that Inferno delivers are provided by the tester and verified against the relevant requirements. Tester can decide within those requirements whether this option is used or not.,,,,,,,Resource Profile: BackportSubscriptionStatusR4 - Detailed Descriptions
103,https://hl7.org/fhir/uv/subscriptions-backport/STU1.1/StructureDefinition-backport-subscription-status-r4-definitions.html,105,Parameters.parameter:notificationEvent.part:eventAdditionalContext.value[x]: MAY refer to non-FHIR objects.,MAY,Server,,,,Yes,,No,"MAY requirement, support for which doesn't imply other requirements.",,,,5.13.5,Notification Content,,,,,TESTER-DIRECTED: Notifications that Inferno delivers are provided by the tester and verified against the relevant requirements. Tester can decide within those requirements whether this option is used or not.,,,,,,,Resource Profile: BackportSubscriptionStatusR4 - Detailed Descriptions
104,https://hl7.org/fhir/uv/subscriptions-backport/STU1.1/OperationDefinition-backport-subscription-status.html,106,"id Parameter: At the Instance level, this parameter is ignored.",SHALL,Server,,,,Yes,,Yes,,,,,5.5.1,Status Operation,,,,Invoke the $status operation on an instance and provide an id parameter with a different instance id. Validate that onlly the instance the operation is invoked on is returned.,SIMULATED: Inferno will ignore the id parameter when $status is invoked at the instance level and will not error if it is populated,Status API,,,,,,"OperationDefinition: Subscription Status Operation

  "
105,https://hl7.org/fhir/uv/subscriptions-backport/STU1.1/OperationDefinition-backport-subscription-status.html,107,"id Parameter: At the Resource level … multiple  values are joined via OR (e.g., ""id1"" OR ""id2"").",SHALL,Server,,,,Yes,,Yes,,,,,5.5.1,Status Operation,,,,Invoke the $status operation at the resource level and include two Subscription ids. Verify that both are returned in the response.,SIMULATED: Inferno will filter using the provided id value.,Status API,,,,,,"OperationDefinition: Subscription Status Operation

  "
106,https://hl7.org/fhir/uv/subscriptions-backport/STU1.1/OperationDefinition-backport-subscription-status.html,108,"id Parameter: At the Resource level … In the absence of any specified ids, the server returns the status for all Subscriptions available to the caller.",SHALL,Server,,,,Yes,,Yes,,,,,5.5.1,Status Operation,,,,Invoke the $status operation at the resource level without any specified ids. Verify that all Subscriptions associated with the session (via tags) are included.,SIMULATED: Inferno will start by only supporting one subscription at a time.,Status API,,,,,,"OperationDefinition: Subscription Status Operation

  "
107,https://hl7.org/fhir/uv/subscriptions-backport/STU1.1/OperationDefinition-backport-subscription-status.html,109,"status Parameter: At the Instance level, this parameter is ignored.",SHALL,Server,,,,Yes,,Yes,,,,,5.5.1,Status Operation,,,,Invoke the $status operation on an instance and provide a status parameter value different from the current status of that Subscription. Verify that the status of the subscription is still returned.,SIMULATED: Inferno will ignore the status parameter when $status is invoked at the instance level and will not error if it is populated,Status API,,,,,,"OperationDefinition: Subscription Status Operation

  "
108,https://hl7.org/fhir/uv/subscriptions-backport/STU1.1/OperationDefinition-backport-subscription-status.html,110,"status Parameter: At the resource level, … Multiple values are joined via OR (e.g., ""error"" OR ""off"").",SHALL,Server,,,,Yes,,Yes,,,,,5.5.1,Status Operation,,,,"Invoke the $status operation at the resource level with multiple status value, including at least one that a Subscription is known to have. Verify that the returned subscriptions all have one of the identified values and that the known Subscription is returned.",SIMULATED: Inferno will filter using the provided status value.,Status API,,,,,,"OperationDefinition: Subscription Status Operation

  "
109,https://hl7.org/fhir/uv/subscriptions-backport/STU1.1/OperationDefinition-backport-subscription-status.html,111,"status Parameter: At the resource level, … In the absence of any specified status values, the server does not filter contents based on the status.",SHALL,Server,,,,Yes,,Yes,,,,,5.5.1,Status Operation,,,,Invoke the $status operation at the resource level without any status values and verify that errored Subscriptions are returned.,SIMULATED: Inferno will not filter on status when none is provided.,Status API,,,,,,"OperationDefinition: Subscription Status Operation

  "
110,https://hl7.org/fhir/uv/subscriptions-backport/STU1.1/OperationDefinition-backport-subscription-status.html,112,"return Parameter: The operation returns a bundle containing one or more subscription status resources, one per Subscription being queried. The Bundle type is ""searchset"".",SHALL,Server,,,,Yes,,Yes,,,,,5.5.1,Status Operation,,,,Check the response of a status operation verifying that it is a search set bundle and that each instance returned conforms to the Subscription status profile using the HL7 validator.,SIMULATED: Inferno will build a SubscriptionStatus parameter instance for the Subscription currently under test.,Status API,,,,,,"OperationDefinition: Subscription Status Operation

  "
